NM_026637.3,Ggct,mRNA
NM_026638.4,Cdipt,mRNA
NM_026639.2,Art4,mRNA
NM_026640.2,Fam111a,mRNA
NM_026641.2,Ift80,mRNA
NM_026642.2,Trmt12,mRNA
NM_026643.6,Cep57l1,mRNA
NM_026644.2,Agpat4,mRNA
NM_026645.3,Iqcf3,mRNA
NM_026646.3,Slc25a22,mRNA
NM_026647.4,Zdhhc21,mRNA
NM_026648.4,Dnaaf1,mRNA
NM_026651.2,Pomgnt1,mRNA
NM_026652.3,Toporsl,mRNA
NM_026653.2,Rpa1,mRNA
NM_026654.2,Toe1,mRNA
NM_026655.4,2310057M21Rik,mRNA
NM_026656.5,Mcoln2,mRNA
NM_026658.2,Mto1,mRNA
NM_026660.3,Mfsd10,mRNA
NM_026661.4,Aar2,mRNA
NM_026662.5,Prps2,mRNA
NM_026664.4,Vps53,mRNA
NM_026665.4,Cep57,mRNA
NM_026666.4,Ubn1,mRNA
NM_026667.3,Fam114a1,mRNA
NM_026668.3,Lrriq4,mRNA
NM_026669.4,Tmbim6,mRNA
NM_026670.5,Zmym1,mRNA
NM_026671.1,Lypd2,mRNA
NM_026672.3,Gstm7,mRNA
NM_026673.4,Apoo,mRNA
NM_026674.3,Aph1c,mRNA
NM_026675.2,Nudt22,mRNA
NM_026676.3,Tsr3,mRNA
NM_026677.4,Rab13,mRNA
NM_026678.4,Blvra,mRNA
NM_026679.2,Tmem254a,mRNA
NM_026680.4,Golt1a,mRNA
NM_026681.5,Ccdc88c,mRNA
NM_026682.2,Cpsf4l,mRNA
NM_026683.1,Acbd6,mRNA
NM_026684.3,Ndufb10,mRNA
NM_026685.2,Tmem174,mRNA
NM_026686.2,Mettl26,mRNA
NM_026687.2,Serpina1f,mRNA
NM_026688.3,Ndufs3,mRNA
NM_026689.3,Mul1,mRNA
NM_026690.1,Aspdh,mRNA
NM_026693.5,Gabarapl2,mRNA
NM_026695.3,Etfb,mRNA
NM_026696.1,0610030E20Rik,mRNA
NM_026697.4,Rab14,mRNA
NM_026698.3,Tmem129,mRNA
NM_026700.2,Dop1b,mRNA
NM_026701.3,Pbld1,mRNA
NM_026703.3,Ndufa8,mRNA
NM_026708.2,Tlcd1,mRNA
NM_026712.3,Zfp414,mRNA
NM_026713.3,Mogat1,mRNA
NM_026714.3,Ccdc163,mRNA
NM_026716.3,Sycn,mRNA
NM_026718.2,Ankrd13a,mRNA
NM_026719.2,Lmbrd1,mRNA
NM_026720.2,Ankrd13d,mRNA
NM_026721.3,Slc39a13,mRNA
NM_026724.2,Rpl34,mRNA
NM_026725.2,Dusp23,mRNA
NM_026728.4,Echdc2,mRNA
NM_026729.2,Mrpl58,mRNA
NM_026730.2,Gpihbp1,mRNA
NM_026731.3,Ppp1r14a,mRNA
NM_026732.3,Mrpl14,mRNA
NM_026734.2,Tmem126b,mRNA
NM_026735.2,Mob1b,mRNA
NM_026737.3,Phf5a,mRNA
NM_026738.2,Card19,mRNA
NM_026739.3,9530077C05Rik,mRNA
NM_026740.2,Slc46a1,mRNA
NM_026741.2,Zfp579,mRNA
NM_026742.4,Ndufaf4,mRNA
NM_026743.3,Tspan11,mRNA
NM_026744.3,Mrpl53,mRNA
NM_026746.3,Nsmce2,mRNA
NM_026747.1,Ptx4,mRNA
NM_026748.2,Ints1,mRNA
NM_026751.1,Myadml2,mRNA
NM_026752.4,Zfyve21,mRNA
NM_026753.2,Ciao2b,mRNA
NM_026754.3,Ucma,mRNA
NM_026756.2,Nfic,mRNA
NM_026757.2,0610010K14Rik,mRNA
NM_026758.4,Mphosph6,mRNA
NM_026759.3,Mrpl13,mRNA
NM_026760.3,Trir,mRNA
NM_026763.2,Col6a4,mRNA
NM_026764.3,Gstm4,mRNA
NM_026765.3,Uckl1,mRNA
NM_026767.4,Dpm3,mRNA
NM_026768.3,Mrps18a,mRNA
NM_026769.5,Caly,mRNA
NM_026770.1,Cgref1,mRNA
NM_026772.2,Cdc42ep2,mRNA
NM_026774.2,Lamtor5,mRNA
NM_026775.4,Tmed10,mRNA
NM_026776.5,Vps25,mRNA
NM_026778.3,Cthrc1,mRNA
NM_026779.1,Mocos,mRNA
NM_026780.3,Syf2,mRNA
NM_026782.2,Ccdc167,mRNA
NM_026784.3,Pmvk,mRNA
NM_026785.2,Ube2c,mRNA
NM_026787.2,Eola1,mRNA
NM_026788.1,Mthfd2l,mRNA
NM_026789.5,Cfap57,mRNA
NM_026790.2,Ifi27,mRNA
NM_026791.2,Fbxw9,mRNA
NM_026792.3,Agpat5,mRNA
NM_026793.2,Myct1,mRNA
NM_026794.2,Ss18l2,mRNA
NM_026795.3,Tm2d3,mRNA
NM_026796.2,Smyd2,mRNA
NM_026797.2,Dbndd2,mRNA
NM_026798.3,Tmem216,mRNA
NM_026799.3,Drosha,mRNA
NM_026805.1,Svop,mRNA
NM_026806.2,Klk5,mRNA
NM_026807.2,Krtap4-2,mRNA
NM_026808.1,Fitm1,mRNA
NM_026810.2,Mlh1,mRNA
NM_026811.2,Lce1e,mRNA
NM_026812.2,Hddc3,mRNA
NM_026813.2,Ppp6r2,mRNA
NM_026814.3,Ppp1r27,mRNA
NM_026815.2,Upk1a,mRNA
NM_026816.3,Gtf2f2,mRNA
NM_026817.3,Rabl2,mRNA
NM_026818.2,Cilp2,mRNA
NM_026819.3,Dhrs1,mRNA
NM_026820.3,Ifitm1,mRNA
NM_026821.5,Lurap1l,mRNA
NM_026822.1,Lce1b,mRNA
NM_026823.2,Arl8a,mRNA
NM_026824.4,Dus1l,mRNA
NM_026825.3,Carmil1,mRNA
NM_026826.1,Mrps18c,mRNA
NM_026827.1,Tmem219,mRNA
NM_026828.3,Dnlz,mRNA
NM_026829.2,Mthfs,mRNA
NM_026830.2,Rreb1,mRNA
NM_026831.1,Mybphl,mRNA
NM_026832.4,Cgrrf1,mRNA
NM_026833.1,Washc1,mRNA
NM_026834.2,Krtap4-6,mRNA
NM_026835.2,Ms4a6d,mRNA
NM_026836.3,Taf11,mRNA
NM_026837.3,Tmem53,mRNA
NM_026838.4,Srpx2,mRNA
NM_026840.3,Pdgfrl,mRNA
NM_026841.1,Prr32,mRNA
NM_026842.4,Ubqln1,mRNA
NM_026844.3,Cmc2,mRNA
NM_026845.4,Ppil1,mRNA
NM_026846.3,Zfand2b,mRNA
NM_026849.2,Mtmr14,mRNA
NM_026850.4,Pdcl3,mRNA
NM_026851.2,Mrpl52,mRNA
NM_026853.2,Asb11,mRNA
NM_026854.3,Dtwd2,mRNA
NM_026855.5,Arv1,mRNA
NM_026856.2,Zfp644,mRNA
NM_026858.3,Atp23,mRNA
NM_026859.3,Maf1,mRNA
NM_026860.1,Gkn3,mRNA
NM_026861.2,Ubac2,mRNA
NM_026862.3,Cd177,mRNA
NM_026864.1,Rasl11a,mRNA
NM_026865.3,Ptges3l,mRNA
NM_026866.3,Disp1,mRNA
NM_026868.1,Abhd13,mRNA
NM_026869.3,Pygo2,mRNA
NM_026871.1,Hint2,mRNA
NM_026872.1,Ubap2,mRNA
NM_026873.2,Ptcd2,mRNA
NM_026875.3,Ypel3,mRNA
NM_026876.4,Trmt1l,mRNA
NM_026877.2,Aspscr1,mRNA
NM_026878.1,Rasl11b,mRNA
NM_026879.3,Chmp2b,mRNA
NM_026880.2,Pink1,mRNA
NM_026883.4,Fam216a,mRNA
NM_026884.1,Tlcd3b,mRNA
NM_026885.3,Chmp2a,mRNA
NM_026886.3,Srrm4,mRNA
NM_026887.3,Ap1s2,mRNA
NM_026888.3,Phkg2,mRNA
NM_026890.2,Ngdn,mRNA
NM_026891.2,Cdan1,mRNA
NM_026892.3,Eif1b,mRNA
NM_026893.3,Dcaf12,mRNA
NM_026894.1,Tamm41,mRNA
NM_026895.1,Tatdn3,mRNA
NM_026896.5,Med27,mRNA
NM_026897.3,Haghl,mRNA
NM_026898.2,Wdr53,mRNA
NM_026899.3,Ssu72,mRNA
NM_026900.1,Zfp580,mRNA
NM_026902.4,Mcts1,mRNA
NM_026904.3,Anapc10,mRNA
NM_026906.3,Cts3,mRNA
NM_026907.3,Sectm1b,mRNA
NM_026908.4,Cab39l,mRNA
NM_026909.2,Thap7,mRNA
NM_026910.1,Tnik,mRNA
NM_026911.3,Spcs1,mRNA
NM_026912.2,Snx15,mRNA
NM_026913.3,Mitd1,mRNA
NM_026914.1,Smdt1,mRNA
NM_026915.4,Lyzl4,mRNA
NM_026916.3,Nupr1l,mRNA
NM_026917.6,Zdhhc3,mRNA
NM_026918.3,Zg16,mRNA
NM_026919.1,Tmem258,mRNA
NM_026921.4,Isca1,mRNA
NM_026922.1,Atp2c2,mRNA
NM_026924.3,Ovol2,mRNA
NM_026925.4,Pnlip,mRNA
NM_026928.4,Fuom,mRNA
NM_026929.4,Chac1,mRNA
NM_026931.3,Tcim,mRNA
NM_026932.4,Ebna1bp2,mRNA
NM_026933.3,Triap1,mRNA
NM_026934.3,Zc3h15,mRNA
NM_026935.4,Sult1c2,mRNA
NM_026936.3,Oxa1l,mRNA
NM_026937.3,Ascc1,mRNA
NM_026938.1,Tmem160,mRNA
NM_026940.4,Ydjc,mRNA
NM_026942.3,Stoml1,mRNA
NM_026943.1,Snrpd2,mRNA
NM_026944.1,Alkbh3,mRNA
NM_026945.1,Adh6a,mRNA
NM_026947.4,Eci3,mRNA
NM_026948.3,Cuta,mRNA
NM_026949.5,Cnot8,mRNA
NM_026950.4,Ociad2,mRNA
NM_026951.3,Pex11g,mRNA
NM_026952.2,Cdk12,mRNA
NM_026954.1,Tusc1,mRNA
NM_026955.2,Vstm5,mRNA
NM_026956.2,Cd209f,mRNA
NM_026958.3,Slirp,mRNA
NM_026959.3,Stx18,mRNA
NM_026960.4,Gsdmd,mRNA
NM_026961.2,2200002J24Rik,mRNA
NM_026962.3,Kbtbd3,mRNA
NM_026963.6,Lzic,mRNA
NM_026964.3,Ccdc124,mRNA
NM_026965.2,Comtd1,mRNA
NM_026967.4,Rhebl1,mRNA
NM_026968.3,Manbal,mRNA
NM_026969.1,Sec31a,mRNA
NM_026972.5,Cd209b,mRNA
NM_026975.2,Bola1,mRNA
NM_026976.3,Fcmr,mRNA
NM_026977.3,Cnppd1,mRNA
NM_026979.5,C1qtnf2,mRNA
NM_026981.2,Dtwd1,mRNA
NM_026982.1,Tmem256,mRNA
NM_026983.2,Erp27,mRNA
NM_026984.2,Kmt2e,mRNA
NM_026985.1,Mcemp1,mRNA
NM_026987.2,Dhx16,mRNA
NM_026988.2,Ptms,mRNA
NM_026991.3,Sat2,mRNA
NM_026992.3,Dnajc24,mRNA
NM_026993.3,Ddah1,mRNA
NM_026994.1,Cryzl1,mRNA
NM_026995.4,Naxd,mRNA
NM_026998.3,Snx6,mRNA
NM_026999.4,Zfp688,mRNA
NM_027000.4,Gtpbp4,mRNA
NM_027001.1,Pdzph1,mRNA
NM_027002.4,Polr2d,mRNA
NM_027007.2,Zfp397,mRNA
NM_027008.2,Kctd5,mRNA
NM_027009.2,Rfc3,mRNA
NM_027010.3,Crygf,mRNA
NM_027011.3,Krt5,mRNA
NM_027013.2,Scnm1,mRNA
NM_027014.1,Gins1,mRNA
NM_027015.4,Rps27,mRNA
NM_027016.2,Sec62,mRNA
NM_027017.1,3300002I08Rik,mRNA
NM_027018.1,Glipr1l1,mRNA
NM_027019.3,Odf3,mRNA
NM_027022.4,Cmtm2a,mRNA
NM_027024.3,Cst13,mRNA
NM_027025.4,Tmigd3,mRNA
NM_027026.2,Lrrc46,mRNA
NM_027027.2,Asb9,mRNA
NM_027029.3,Spata3,mRNA
NM_027030.2,Dcps,mRNA
NM_027031.3,Efcab9,mRNA
NM_027032.2,Pacrg,mRNA
NM_027034.1,Izumo3,mRNA
NM_027035.1,1700001L19Rik,mRNA
NM_027036.3,Hmgb4,mRNA
NM_027037.2,Fam24b,mRNA
NM_027038.1,1700012B07Rik,mRNA
NM_027040.1,1700007K13Rik,mRNA
NM_027041.4,Cfap206,mRNA
NM_027042.1,Lelp1,mRNA
NM_027044.3,Pfdn5,mRNA
NM_027045.1,Ccser2,mRNA
NM_027046.4,Ccdc54,mRNA
NM_027048.1,1700008P02Rik,mRNA
NM_027049.1,1700008O03Rik,mRNA
NM_027050.1,Smim23,mRNA
NM_027052.3,Slc38a4,mRNA
NM_027053.1,Lrrc51,mRNA
NM_027054.2,Cst12,mRNA
NM_027055.3,Spaca4,mRNA
NM_027056.1,1700012P22Rik,mRNA
NM_027057.3,Wdfy1,mRNA
NM_027058.1,Ms4a20,mRNA
NM_027059.1,Smco2,mRNA
NM_027060.1,Btbd9,mRNA
NM_027061.2,Zpbp2,mRNA
NM_027062.2,C8g,mRNA
NM_027063.2,1700013G24Rik,mRNA
NM_027064.1,H2bl1,mRNA
NM_027066.1,Tmem89,mRNA
NM_027067.2,H2bw2,mRNA
NM_027069.3,1700018F24Rik,mRNA
NM_027070.2,1700019A02Rik,mRNA
NM_027072.1,Plac8l1,mRNA
NM_027073.1,Ssmem1,mRNA
NM_027074.4,Ms4a19,mRNA
NM_027077.2,1700016C15Rik,mRNA
NM_027078.2,Ikbip,mRNA
NM_027081.3,Dennd6b,mRNA
NM_027083.3,Lyzl6,mRNA
NM_027084.2,Prss56,mRNA
NM_027085.3,Clic3,mRNA
NM_027086.3,Ubl7,mRNA
NM_027087.3,Krtap4-13,mRNA
NM_027088.2,Bap1,mRNA
NM_027089.4,Eqtn,mRNA
NM_027090.1,2300009A05Rik,mRNA
NM_027091.4,Nup35,mRNA
NM_027093.4,Ndufaf5,mRNA
NM_027094.1,Dydc1,mRNA
NM_027096.2,Gpcpd1,mRNA
NM_027097.1,Klk12,mRNA
NM_027098.3,Mrpl30,mRNA
NM_027100.2,Rwdd2a,mRNA
NM_027102.3,Esam,mRNA
NM_027103.3,1700030J22Rik,mRNA
NM_027104.3,2310002L09Rik,mRNA
NM_027105.3,Krtap26-1,mRNA
NM_027106.4,Avpi1,mRNA
NM_027107.1,Ten1,mRNA
NM_027109.3,Dnase1l1,mRNA
NM_027111.3,Lyg1,mRNA
NM_027112.1,Capns2,mRNA
NM_027113.2,Wdr5b,mRNA
NM_027115.2,Mapk1ip1,mRNA
NM_027116.1,Nkpd1,mRNA
NM_027117.3,Klhdc2,mRNA
NM_027118.1,Cdk13,mRNA
NM_027120.2,Nmrk2,mRNA
NM_027121.4,Vkorc1l1,mRNA
NM_027122.3,Mfsd3,mRNA
NM_027123.5,Fastkd3,mRNA
NM_027126.4,Hjv,mRNA
NM_027127.2,Gpx8,mRNA
NM_027128.3,Odam,mRNA
NM_027129.3,Ap5s1,mRNA
NM_027130.2,Afg3l2,mRNA
NM_027132.2,Otop3,mRNA
NM_027133.3,Lnpk,mRNA
NM_027134.3,Mtfmt,mRNA
NM_027135.2,Sec24d,mRNA
NM_027136.3,Ovca2,mRNA
NM_027137.2,Lce1d,mRNA
NM_027139.5,Taf9,mRNA
NM_027141.2,Spsb3,mRNA
NM_027143.3,Khnyn,mRNA
NM_027144.2,Arhgef12,mRNA
NM_027147.1,Enho,mRNA
NM_027148.3,Exosc8,mRNA
NM_027149.4,Wdr20,mRNA
NM_027150.1,Mlip,mRNA
NM_027151.2,Dctn2,mRNA
NM_027152.1,Cd164l2,mRNA
NM_027153.3,Pir,mRNA
NM_027154.5,Tmbim1,mRNA
NM_027155.1,2310061N02Rik,mRNA
NM_027156.3,Ddx51,mRNA
NM_027157.3,Krtap1-5,mRNA
NM_027158.1,Upk3bl,mRNA
NM_027159.2,Ccdc115,mRNA
NM_027161.2,Tmem52,mRNA
NM_027162.4,Mif4gd,mRNA
NM_027163.4,Il1f8,mRNA
NM_027164.1,Lrrc27,mRNA
NM_027166.6,Ypel5,mRNA
NM_027168.2,Hddc2,mRNA
NM_027170.2,2310057N15Rik,mRNA
NM_027171.3,Camsap3,mRNA
NM_027172.3,Slc52a3,mRNA
NM_027173.1,2310079G19Rik,mRNA
NM_027174.1,Col22a1,mRNA
NM_027175.4,Ndufaf1,mRNA
NM_027179.1,Tecr,mRNA
NM_027180.3,Arap1,mRNA
NM_027181.2,Pin4,mRNA
NM_027182.2,Trip13,mRNA
NM_027184.3,Ipmk,mRNA
NM_027185.3,Def6,mRNA
NM_027186.3,Rpain,mRNA
NM_027187.4,Rnaseh2a,mRNA
NM_027188.4,Smyd3,mRNA
NM_027189.2,Gemin7,mRNA
NM_027191.2,Nup37,mRNA
NM_027192.2,Ttl,mRNA
NM_027193.2,Dph5,mRNA
NM_027194.3,Tm2d2,mRNA
NM_027195.2,Casz1,mRNA
NM_027196.4,Pold4,mRNA
NM_027198.1,Zswim7,mRNA
NM_027201.1,Zfp511,mRNA
NM_027203.3,Leng1,mRNA
NM_027204.3,Mrpl12,mRNA
NM_027206.3,Tnfaip8l2,mRNA
NM_027207.2,Fam174c,mRNA
NM_027208.2,Bdh2,mRNA
NM_027209.3,Ms4a6b,mRNA
NM_027210.3,Ceacam13,mRNA
NM_027211.2,Anxa13,mRNA
NM_027212.2,Med30,mRNA
NM_027215.2,Tmem147,mRNA
NM_027216.5,Slc39a11,mRNA
NM_027217.2,1810046K07Rik,mRNA
NM_027218.3,Clec4b1,mRNA
NM_027219.3,Cdc42ep1,mRNA
NM_027220.2,Prss32,mRNA
NM_027221.3,Krtcap3,mRNA
NM_027222.3,Mzb1,mRNA
NM_027223.1,Cinp,mRNA
NM_027225.2,Cobll1,mRNA
NM_027226.4,Fyttd1,mRNA
NM_027227.2,Glod5,mRNA
NM_027230.5,Zmynd8,mRNA
NM_027231.2,Polr2f,mRNA
NM_027236.2,Eif1ad,mRNA
NM_027237.2,2010003K11Rik,mRNA
NM_027238.2,Ttc39b,mRNA
NM_027239.2,1810065E05Rik,mRNA
NM_027241.4,Polr3gl,mRNA
NM_027242.5,Ppp1r35,mRNA
NM_027244.1,Ndufa11,mRNA
NM_027246.1,Snrpf,mRNA
NM_027248.2,Zfp219,mRNA
NM_027249.3,Tlcd2,mRNA
NM_027250.4,Coa7,mRNA
NM_027251.4,Fam241b,mRNA
NM_027256.2,Ints4,mRNA
NM_027257.2,Nabp2,mRNA
NM_027258.1,Rnf157,mRNA
NM_027259.1,Polr2i,mRNA
NM_027260.3,Vrk2,mRNA
NM_027261.3,Taf1d,mRNA
NM_027263.2,Cenps,mRNA
NM_027264.4,Zfp715,mRNA
NM_027266.4,Trmt10b,mRNA
NM_027268.2,Scrn1,mRNA
NM_027269.4,Dnaaf2,mRNA
NM_027270.2,Exoc1,mRNA
NM_027271.1,D3Ertd751e,mRNA
NM_027275.3,Ptcd3,mRNA
NM_027276.3,Cdc16,mRNA
NM_027278.3,Rpp25l,mRNA
NM_027279.3,Mettl18,mRNA
NM_027280.3,Nkd1,mRNA
NM_027283.1,Spaca9,mRNA
NM_027286.4,Ace2,mRNA
NM_027287.5,Dnajb4,mRNA
NM_027288.3,Manba,mRNA
NM_027289.2,Nt5dc2,mRNA
NM_027290.3,Mcm10,mRNA
NM_027292.2,Tspo2,mRNA
NM_027293.1,Dop1b,mRNA
NM_027294.2,Cmtm8,mRNA
NM_027295.3,Rab28,mRNA
NM_027296.3,Trnt1,mRNA
NM_027297.3,Prpf4,mRNA
NM_027298.1,Ccdc89,mRNA
NM_027299.5,Degs2,mRNA
NM_027300.4,Spata3,mRNA
NM_027301.3,Sdr9c7,mRNA
NM_027302.2,Ctag2,mRNA
NM_027303.2,Ankrd60,mRNA
NM_027304.2,H1f7,mRNA
NM_027306.3,Zdhhc25,mRNA
NM_027307.4,Golm1,mRNA
NM_027308.2,Igsf23,mRNA
NM_027309.2,Lysmd2,mRNA
NM_027310.5,Meaf6,mRNA
NM_027314.3,Marchf5,mRNA
NM_027315.4,Ube2q1,mRNA
NM_027318.4,Znhit1,mRNA
NM_027320.4,Ifi35,mRNA
NM_027321.4,Lrrc39,mRNA
NM_027322.2,Prrg1,mRNA
NM_027323.2,Srrd,mRNA
NM_027324.5,Sfxn1,mRNA
NM_027326.3,Mllt3,mRNA
NM_027327.1,Nbdy,mRNA
NM_027328.4,Prpf31,mRNA
NM_027332.3,Rpf1,mRNA
NM_027334.3,Mettl7a1,mRNA
NM_027335.1,2210016F16Rik,mRNA
NM_027338.2,Vps36,mRNA
NM_027339.2,Lypd8,mRNA
NM_027340.2,Lipn,mRNA
NM_027341.2,Dzip3,mRNA
NM_027342.2,Fam162a,mRNA
NM_027343.3,Cd209g,mRNA
NM_027344.3,Ctsll3,mRNA
NM_027346.2,Taco1,mRNA
NM_027347.3,Med23,mRNA
NM_027348.1,Pmvk,mRNA
NM_027349.4,Rbm25,mRNA
NM_027350.4,Nars,mRNA
NM_027351.3,Ppil3,mRNA
NM_027352.4,Gorasp2,mRNA
NM_027353.4,Cd2bp2,mRNA
NM_027354.2,Poc1a,mRNA
NM_027355.2,Rnf168,mRNA
NM_027356.2,Ufsp1,mRNA
NM_027357.2,Psmd1,mRNA
NM_027360.3,Atp5mpl,mRNA
NM_027363.1,Chp2,mRNA
NM_027366.1,Ly6g6e,mRNA
NM_027371.3,Rpf1,mRNA
NM_027372.1,Alkbh7,mRNA
NM_027373.2,Afap1,mRNA
NM_027374.3,Ppil3,mRNA
NM_027375.2,Gcc2,mRNA
NM_027376.3,Fuz,mRNA
NM_027379.4,Far1,mRNA
NM_027381.2,Cactin,mRNA
NM_027382.4,Hdac8,mRNA
NM_027388.2,Pigw,mRNA
NM_027389.3,Gon4l,mRNA
NM_027391.4,Iyd,mRNA
NM_027394.2,Ube2cbp,mRNA
NM_027395.2,Basp1,mRNA
NM_027397.3,Isl2,mRNA
NM_027398.4,Kcnip1,mRNA
NM_027399.3,Steap1,mRNA
NM_027400.3,Lman1,mRNA
NM_027402.4,Fndc5,mRNA
NM_027403.4,Psg21,mRNA
NM_027404.2,Bag5,mRNA
NM_027405.3,Gpatch2l,mRNA
NM_027406.2,Aldh1l1,mRNA
NM_027407.4,Ica1l,mRNA
NM_027409.5,Mospd1,mRNA
NM_027410.2,Tecpr1,mRNA
NM_027411.2,Spdl1,mRNA
NM_027412.3,Ttc9c,mRNA
NM_027413.1,Lrrc28,mRNA
NM_027415.2,Tmem70,mRNA
NM_027416.3,Calml3,mRNA
NM_027418.2,Mapk6,mRNA
NM_027419.4,2810408A11Rik,mRNA
NM_027420.4,Arpin,mRNA
NM_027421.3,Ints2,mRNA
NM_027422.3,Mier2,mRNA
NM_027423.2,Polr3b,mRNA
NM_027425.4,Rufy2,mRNA
NM_027426.3,Draxin,mRNA
NM_027427.3,Taf15,mRNA
NM_027430.3,Mpc2,mRNA
NM_027432.3,Wdr77,mRNA
NM_027434.3,Rprd1b,mRNA
NM_027435.2,Atad2,mRNA
NM_027436.3,Mipep,mRNA
NM_027438.3,Pnma1,mRNA
NM_027439.4,Atp6ap2,mRNA
NM_027442.5,Ddo,mRNA
NM_027444.3,Bbx,mRNA
NM_027445.3,Rnf167,mRNA
NM_027446.2,Eef2kmt,mRNA
NM_027448.2,Lca5,mRNA
NM_027450.3,Glipr2,mRNA
NM_027452.3,Lrfn2,mRNA
NM_027453.3,Btf3l4,mRNA
NM_027454.4,Chrnb3,mRNA
NM_027455.3,Qpct,mRNA
NM_027456.2,Armc9,mRNA
NM_027457.4,Tmem242,mRNA
NM_027460.2,Slc25a33,mRNA
NM_027462.4,Wars2,mRNA
NM_027464.4,Prxl2a,mRNA
NM_027466.1,Fra10ac1,mRNA
NM_027468.1,Cpm,mRNA
NM_027469.5,Gfod2,mRNA
NM_027470.3,Pak4,mRNA
NM_027472.3,5730455P16Rik,mRNA
NM_027475.3,Ecd,mRNA
NM_027476.3,Zdhhc24,mRNA
NM_027477.3,Zfp398,mRNA
NM_027478.3,Tmem230,mRNA
NM_027480.3,Ankrd24,mRNA
NM_027481.3,Sugp1,mRNA
NM_027482.3,Fam241a,mRNA
NM_027485.4,Med26,mRNA
NM_027487.1,Washc3,mRNA
NM_027490.1,Dcp2,mRNA
NM_027491.2,Rragd,mRNA
NM_027492.2,Naa30,mRNA
NM_027493.3,Actr8,mRNA
NM_027494.3,Zcchc8,mRNA
NM_027495.5,Tmem144,mRNA
NM_027496.3,Ankrd33b,mRNA
NM_027497.3,Epc1,mRNA
NM_027498.3,Sik3,mRNA
NM_027500.4,4933434E20Rik,mRNA
NM_027504.3,Prdm16,mRNA
NM_027510.2,3830403N18Rik,mRNA
NM_027511.1,Hrct1,mRNA
NM_027512.2,Magea9,mRNA
NM_027513.1,Nup205,mRNA
NM_027514.2,Pvr,mRNA
NM_027518.2,Gpr137c,mRNA
NM_027519.4,Medag,mRNA
NM_027521.3,Arhgap45,mRNA
NM_027526.1,Rasgef1a,mRNA
NM_027529.1,6330409D20Rik,mRNA
NM_027530.3,Rufy3,mRNA
NM_027531.2,Ppp2r2b,mRNA
NM_027532.4,Anapc15,mRNA
NM_027533.3,Tspan2,mRNA
NM_027534.2,Kdsr,mRNA
NM_027539.5,Dclk2,mRNA
NM_027541.5,Prpf3,mRNA
NM_027543.5,Gpr173,mRNA
NM_027544.2,Ggnbp1,mRNA
NM_027545.2,Cwf19l2,mRNA
NM_027547.2,Prdm5,mRNA
NM_027548.3,Serpinb7,mRNA
NM_027551.2,Klhl30,mRNA
NM_027552.2,Kynu,mRNA
NM_027554.2,Usp38,mRNA
NM_027556.1,Cep192,mRNA
NM_027557.1,Pwwp2a,mRNA
NM_027558.1,Pgrmc2,mRNA
NM_027559.2,Cfap43,mRNA
NM_027560.1,Arrdc2,mRNA
NM_027562.4,Clec2g,mRNA
NM_027563.4,Krt34,mRNA
NM_027564.3,4921507P07Rik,mRNA
NM_027568.3,Krtap31-1,mRNA
NM_027569.3,Spag9,mRNA
NM_027570.4,Ldhd,mRNA
NM_027571.4,P2ry12,mRNA
NM_027572.1,Slc22a16,mRNA
NM_027574.1,Krt28,mRNA
NM_027578.1,Cd200r3,mRNA
NM_027581.1,Lrrc63,mRNA
NM_027582.4,Akr1cl,mRNA
NM_027583.3,Spata16,mRNA
NM_027584.1,Slco6d1,mRNA
NM_027585.2,Cnbd2,mRNA
NM_027587.2,Micalcl,mRNA
NM_027588.3,Nt5c1b,mRNA
NM_027590.4,Ints10,mRNA
NM_027591.3,Dmrtc1a,mRNA
NM_027592.3,Ak6,mRNA
NM_027597.4,Fam71d,mRNA
NM_027598.2,4921524L21Rik,mRNA
NM_027599.3,Lpcat2b,mRNA
NM_027600.4,4921504E06Rik,mRNA
NM_027602.2,Nsun7,mRNA
NM_027603.2,Tex47,mRNA
NM_027604.4,Usp15,mRNA
NM_027609.2,Speer4f1,mRNA
NM_027612.1,4921539E11Rik,mRNA
NM_027613.1,Mmrn1,mRNA
NM_027614.1,Wdr20rt,mRNA
NM_027616.3,Ccdc178,mRNA
NM_027617.3,Spata1,mRNA
NM_027618.1,Poteg,mRNA
NM_027619.4,Ttc14,mRNA
NM_027622.3,Tex19.2,mRNA
NM_027626.1,Psd3,mRNA
NM_027627.3,Eva1c,mRNA
NM_027629.3,Pgm2l1,mRNA
NM_027630.1,Ccdc105,mRNA
NM_027631.3,Cabs1,mRNA
NM_027633.3,Fancd2os,mRNA
NM_027634.1,Ubqln5,mRNA
NM_027635.1,Potegl,mRNA
NM_027641.2,Spef1,mRNA
NM_027642.2,Phf6,mRNA
NM_027643.1,Naa40,mRNA
NM_027644.1,Prss41,mRNA
NM_027649.3,Spats1,mRNA
NM_027650.3,Speer3,mRNA
NM_027651.1,Tmem30c,mRNA
NM_027652.3,Selenoi,mRNA
NM_027654.3,Pcgf6,mRNA
NM_027655.2,4933405L10Rik,mRNA
NM_027656.2,Zbtb46,mRNA
NM_027658.2,Hexim2,mRNA
NM_027660.1,Tekt3,mRNA
NM_027661.2,Hsfy2,mRNA
NM_027664.1,Rimklb,mRNA
NM_027665.2,Adam30,mRNA
NM_027667.3,Arhgap19,mRNA
